cpsnj01@@@aac3_1@@@contig_18374_polypolish	cpsnj01@@@aac3_1@@@contig_18374_polypolish	100	2.07e-98	277
cpsnj01@@@aac3_1@@@contig_14561_polypolish	cpsnj01@@@aac3_1@@@contig_14561_polypolish	100	2.66e-108	303
cpsnj01@@@aac3_1@@@contig_68169_polypolish	cpsnj01@@@aac3_1@@@contig_68169_polypolish	100	4.80e-116	324
cpsnj01@@@aac3_1@@@contig_6213_polypolish	cpsnj01@@@aac3_1@@@contig_6213_polypolish	100	6.22e-99	278
cpsnj01@@@aac3_1@@@contig_46246_polypolish	cpsnj01@@@aac3_1@@@contig_46246_polypolish	100	1.30e-111	312
cpsnj01@@@aac3_1@@@contig_57364_polypolish	cpsnj01@@@aac3_1@@@contig_57364_polypolish	100	4.22e-106	298
cpsnj01@@@aac3_1@@@contig_62648_polypolish	cpsnj01@@@aac3_1@@@contig_62648_polypolish	100	8.07e-117	325
cpsnj01@@@aac3_1@@@contig_9464_polypolish	cpsnj01@@@aac3_1@@@contig_66424_polypolish	99.3	8.90e-107	299
cpsnj01@@@aac3_1@@@contig_32730_polypolish	cpsnj01@@@aac3_1@@@contig_66424_polypolish	99.3	8.90e-107	299
cpsnj01@@@aac3_1@@@contig_4616_polypolish	cpsnj01@@@aac3_1@@@contig_4616_polypolish	100	2.24e-107	301
cpsnj01@@@aac3_1@@@contig_51114_polypolish	cpsnj01@@@aac3_1@@@contig_51114_polypolish	100	7.28e-107	300
cpsnj01@@@aac3_1@@@contig_15644_polypolish	cpsnj01@@@aac3_1@@@contig_15644_polypolish	100	2.22e-114	319
cpsnj01@@@aac3_1@@@contig_77459_polypolish	snj01@@@aac3_1@@@contig_57636_polypolish	95.5	3.03e-99	282
cpsnj01@@@aac3_1@@@contig_40944_polypolish	cpsnj01@@@aac3_1@@@contig_40944_polypolish	100	2.10e-96	272
cpsnj01@@@aac3_1@@@contig_715_polypolish	cpsnj01@@@aac3_1@@@contig_715_polypolish	100	3.79e-107	300
cpsnj01@@@aac3_1@@@contig_6416_polypolish	cpsnj01@@@aac3_1@@@contig_6416_polypolish	100	2.17e-108	303
cpsnj01@@@aac3_1@@@contig_11957_polypolish	cpsnj01@@@aac3_1@@@contig_11957_polypolish	100	1.31e-109	306
cpsnj01@@@aac3_1@@@contig_9578_polypolish	cpsnj01@@@aac3_1@@@contig_9578_polypolish	100	5.61e-104	292
cpsnj01@@@aac3_1@@@contig_73311_polypolish	cpsnj01@@@aac3_1@@@contig_73311_polypolish	100	3.13e-105	295
cpsnj01@@@aac3_1@@@contig_14562_polypolish	cpsnj01@@@aac3_1@@@contig_14562_polypolish	100	6.52e-109	305
cpsnj01@@@aac3_1@@@contig_18_polypolish	cpsnj01@@@aac3_1@@@contig_18_polypolish	100	5.50e-108	303
cpsnj01@@@aac3_1@@@contig_63662_polypolish	cpsnj01@@@aac3_1@@@contig_63662_polypolish	100	8.64e-103	289
cpsnj01@@@aac3_1@@@contig_4061_polypolish	cpsnj01@@@aac3_1@@@contig_4061_polypolish	100	1.08e-107	301
cpsnj01@@@aac3_2@@@contig_78082_polypolish	cpsnj01@@@aac3_2@@@contig_78082_polypolish	100	3.00e-207	563
cpsnj01@@@aac3_2@@@contig_38258_polypolish	cpsnj01@@@aac3_2@@@contig_38258_polypolish	100	1.44e-214	583
cpsnj01@@@aac3_2@@@contig_23203_polypolish	cpsnj01@@@aac3_2@@@contig_23203_polypolish	100	2.88e-204	556
cpsnj01@@@aac3_2@@@contig_3036_polypolish	cpsnj01@@@aac3_2@@@contig_3036_polypolish	100	3.36e-204	556
cpsnj01@@@aac3_2@@@contig_6018_polypolish	cpsnj01@@@aac3_2@@@contig_6018_polypolish	100	1.42e-199	544
cpsnj01@@@aac3_2@@@contig_36149_polypolish	cpsnj01@@@aac3_2@@@contig_36149_polypolish	100	2.78e-208	566
cpsnj01@@@aac3_2@@@contig_26447_polypolish	cpsnj09@@@aac3_2@@@contig_44223_polypolish	96.4	1.69e-198	542
cpsnj01@@@aac3_2@@@contig_57084_polypolish	cpsnj01@@@aac3_2@@@contig_57084_polypolish	100	2.28e-206	561
cpsnj01@@@aac3_2@@@contig_39763_polypolish	cpsnj01@@@aac3_2@@@contig_39763_polypolish	100	1.61e-209	570
cpsnj01@@@aac3_2@@@contig_16621_polypolish	cpsnj01@@@aac3_2@@@contig_16621_polypolish	100	7.03e-200	545
cpsnj01@@@aac3_2@@@contig_79946_polypolish	cpsnj01@@@aac3_2@@@contig_79946_polypolish	100	2.55e-200	545
cpsnj01@@@aac3_2@@@contig_4371_polypolish	cpsnj01@@@aac3_2@@@contig_4371_polypolish	100	2.76e-197	537
cpsnj01@@@aac3_2@@@contig_14950_polypolish	cpsnj01@@@aac3_2@@@contig_14950_polypolish	100	1.67e-208	566
cpsnj01@@@aac3_2@@@contig_63919_polypolish	snj01@@@aac3_2@@@contig_5149_polypolish	99.6	7.16e-193	527
cpsnj01@@@aac3_2@@@contig_18225_polypolish	cpsnj01@@@aac3_2@@@contig_18225_polypolish	100	1.24e-223	607
cpsnj01@@@aac3_2@@@contig_57939_polypolish	cpsnj01@@@aac3_2@@@contig_57939_polypolish	100	2.12e-211	574
cpsnj01@@@aac3_2@@@contig_31307_polypolish	cpsnj01@@@aac3_2@@@contig_31307_polypolish	100	5.40e-210	570
cpsnj01@@@aac3_2@@@contig_5126_polypolish	cpsnj20@@@aac3_2@@@contig_1208_polypolish	97.3	1.20e-191	523
cpsnj01@@@aac3_2@@@contig_918_polypolish	cpsnj01@@@aac3_2@@@contig_918_polypolish	100	3.48e-197	537
cpsnj01@@@aac3_2@@@contig_72960_polypolish	cpsnj01@@@aac3_2@@@contig_72960_polypolish	100	4.28e-212	576
cpsnj01@@@aac3_2@@@contig_77372_polypolish	cpsnj01@@@aac3_2@@@contig_77372_polypolish	100	1.95e-211	575
cpsnj01@@@aac3_2@@@contig_80063_polypolish	cpsnj01@@@aac3_2@@@contig_80063_polypolish	100	9.27e-209	568
cpsnj01@@@aac3_2@@@contig_38914_polypolish	cpsnj01@@@aac3_2@@@contig_38914_polypolish	100	9.28e-204	554
cpsnj01@@@aac3_2@@@contig_70360_polypolish	cpsnj01@@@aac3_2@@@contig_70360_polypolish	100	2.98e-170	469
cpsnj01@@@aac3_2@@@contig_79471_polypolish	cpsnj01@@@aac3_2@@@contig_79471_polypolish	100	6.32e-216	587
cpsnj01@@@aac3_2@@@contig_1385_polypolish	cpsnj01@@@aac3_2@@@contig_1385_polypolish	100	2.86e-197	538
cpsnj01@@@aac3_2@@@contig_597_polypolish	s15@@@aac3_2@@@contig_12704_polypolish	98.5	1.31e-204	558
cpsnj01@@@aac3_2@@@contig_28727_polypolish	cpsnj01@@@aac3_2@@@contig_28727_polypolish	100	3.95e-211	574
cpsnj01@@@aac3_2@@@contig_12489_polypolish	cpsnj01@@@aac3_2@@@contig_12489_polypolish	100	6.46e-193	526
cpsnj01@@@aac3_2@@@contig_42034_polypolish	cpsnj01@@@aac3_2@@@contig_42034_polypolish	100	1.65e-194	530
cpsnj01@@@aac3_2@@@contig_27734_polypolish	cpsnj01@@@aac3_2@@@contig_27734_polypolish	100	2.56e-205	558
cpsnj01@@@aac3_2@@@contig_7924_polypolish	cpsnj01@@@aac3_2@@@contig_7924_polypolish	100	2.20e-210	572
cpsnj01@@@aac3_2@@@contig_14953_polypolish	cpsnj01@@@aac3_2@@@contig_14953_polypolish	100	5.34e-196	534
cpsnj01@@@aac3_2@@@contig_13179_polypolish	cpsnj01@@@aac3_2@@@contig_13179_polypolish	100	1.79e-198	541
cpsnj01@@@aac3_2@@@contig_62359_polypolish	cpsnj01@@@aac3_2@@@contig_62359_polypolish	100	5.15e-199	542
cpsnj01@@@aac6p_1@@@contig_1826_polypolish	cpsnj01@@@aac6p_1@@@contig_1826_polypolish	100	4.90e-139	383
cpsnj01@@@aac6p_1@@@contig_1343_polypolish	cpsnj01@@@aac6p_1@@@contig_1343_polypolish	100	2.76e-132	365
cpsnj01@@@aac6p_1@@@contig_73938_polypolish	cpsnj01@@@aac6p_1@@@contig_73938_polypolish	100	1.02e-145	401
cpsnj01@@@aac6p_1@@@contig_8443_polypolish	cpsnj01@@@aac6p_1@@@contig_8443_polypolish	100	5.41e-155	425
cpsnj01@@@aac6p_1@@@contig_6321_polypolish	cpsnj01@@@aac6p_1@@@contig_6321_polypolish	100	3.14e-125	347
cpsnj01@@@aac6p_1@@@contig_34327_polypolish	cpsnj01@@@aac6p_1@@@contig_34327_polypolish	100	1.36e-133	369
cpsnj01@@@aac6p_1@@@contig_64711_polypolish	cpsnj01@@@aac6p_1@@@contig_64711_polypolish	100	2.26e-122	340
cpsnj01@@@aac6p_1@@@contig_65878_polypolish	cpsnj01@@@aac6p_1@@@contig_65878_polypolish	100	4.39e-140	385
cpsnj01@@@aac6p_1@@@contig_54647_polypolish	cpsnj01@@@aac6p_1@@@contig_54647_polypolish	100	1.02e-125	348
cpsnj01@@@aac6p_1@@@contig_1344_polypolish	cpsnj01@@@aac6p_1@@@contig_1344_polypolish	100	1.89e-126	350
cpsnj01@@@aac6p_1@@@contig_12040_polypolish	cpsnj01@@@aac6p_1@@@contig_12040_polypolish	100	1.53e-130	361
cpsnj01@@@aac6p_2@@@contig_79668_polypolish	cpsnj01@@@aac6p_2@@@contig_79668_polypolish	100	1.94e-110	308
cpsnj01@@@aac6p_2@@@contig_2810_polypolish	cpsnj01@@@aac6p_2@@@contig_2810_polypolish	100	5.22e-119	331
cpsnj01@@@aac6p_2@@@contig_57791_polypolish	cpsnj01@@@aac6p_2@@@contig_57791_polypolish	100	3.22e-105	295
cpsnj01@@@aac6p_2@@@contig_77297_polypolish	cpsnj01@@@aac6p_2@@@contig_77297_polypolish	100	9.35e-107	299
cpsnj01@@@aac6p_2@@@contig_1519_polypolish	cpsnj01@@@aac6p_2@@@contig_1519_polypolish	100	1.42e-112	314
cpsnj01@@@aac6p_2@@@contig_8929_polypolish	cpsnj01@@@aac6p_2@@@contig_8929_polypolish	100	2.79e-108	303
cpsnj01@@@aac6p_2@@@contig_65076_polypolish	snj19@@@aac6p_2@@@contig_63015_polypolish	100	4.00e-112	313
cpsnj01@@@aac6p_2@@@contig_14563_polypolish	cpsnj01@@@aac6p_2@@@contig_14563_polypolish	100	2.66e-112	313
cpsnj01@@@aac6p_2@@@contig_45786_polypolish	cpsnj01@@@aac6p_2@@@contig_45786_polypolish	100	9.30e-108	301
cpsnj01@@@aac6p_2@@@contig_3842_polypolish	cpsnj01@@@aac6p_2@@@contig_3842_polypolish	100	2.65e-113	316
cpsnj01@@@aac6p_2@@@contig_74318_polypolish	cpsnj01@@@aac6p_2@@@contig_74318_polypolish	100	5.15e-111	310
cpsnj01@@@aac6p_2@@@contig_53482_polypolish	cpsnj01@@@aac6p_2@@@contig_53482_polypolish	100	2.36e-107	301
cpsnj01@@@aac6p_2@@@contig_4133_polypolish	cpsnj20@@@aac6p_2@@@contig_36731_polypolish	99.3	4.24e-111	311
cpsnj01@@@aac6p_2@@@contig_57245_polypolish	cpsnj01@@@aac6p_2@@@contig_57245_polypolish	100	3.31e-114	318
cpsnj01@@@aac6p_2@@@contig_79479_polypolish	cpsnj01@@@aac6p_2@@@contig_79479_polypolish	100	2.04e-110	308
cpsnj01@@@aac6p_2@@@contig_2015_polypolish	cpsnj01@@@aac6p_2@@@contig_2015_polypolish	100	2.00e-127	353
cpsnj01@@@aac6p_2@@@contig_47382_polypolish	cpsnj01@@@aac6p_2@@@contig_47382_polypolish	100	1.04e-109	306
cpsnj01@@@aac6p_2@@@contig_65795_polypolish	cpsnj01@@@aac6p_2@@@contig_65795_polypolish	100	3.69e-118	329
cpsnj01@@@aac6p_2@@@contig_44497_polypolish	cpsnj01@@@aac6p_2@@@contig_44497_polypolish	100	1.01e-97	275
cpsnj01@@@aac6p_2@@@contig_6089_polypolish	cpsnj01@@@aac6p_2@@@contig_6089_polypolish	100	1.87e-112	313
cpsnj01@@@aac6p_2@@@contig_10267_polypolish	cpsnj01@@@aac6p_2@@@contig_10267_polypolish	100	5.58e-110	307
cpsnj01@@@aac6p_2@@@contig_10267_polypolish_2	cpsnj01@@@aac6p_2@@@contig_10267_polypolish_2	100	1.66e-111	311
cpsnj01@@@aac6p_2@@@contig_76859_polypolish	cpsnj01@@@aac6p_2@@@contig_76859_polypolish	100	2.38e-105	295
cpsnj01@@@aac6p_2@@@contig_72376_polypolish	cpsnj01@@@aac6p_2@@@contig_72376_polypolish	100	1.60e-109	306
cpsnj01@@@aac6p_2@@@contig_55341_polypolish	cpsnj01@@@aac6p_2@@@contig_55341_polypolish	100	1.17e-107	301
cpsnj01@@@aac6p_3@@@contig_45163_polypolish	cpsnj19@@@aac6p_3@@@contig_51069_polypolish	95.6	2.04e-130	362
cpsnj01@@@aac6p_3@@@contig_560_polypolish	cpsnj01@@@aac6p_3@@@contig_560_polypolish	100	3.74e-133	368
cpsnj01@@@aac6p_3@@@contig_10486_polypolish	cpsnj01@@@aac6p_3@@@contig_10486_polypolish	100	1.46e-130	362
cpsnj01@@@aac6p_3@@@contig_19281_polypolish	cpsnj01@@@aac6p_3@@@contig_19281_polypolish	100	2.16e-133	369
cpsnj01@@@aac6p_3@@@contig_74375_polypolish	cpsnj01@@@aac6p_3@@@contig_74375_polypolish	100	8.99e-142	391
cpsnj01@@@aac6p_3@@@contig_18225_polypolish	cpsnj01@@@aac6p_3@@@contig_18225_polypolish	100	1.77e-132	367
cpsnj01@@@aac6p_3@@@contig_58132_polypolish	cpsnj01@@@aac6p_3@@@contig_58132_polypolish	100	4.48e-145	399
cpsnj01@@@aac6p_3@@@contig_60046_polypolish	cpsnj01@@@aac6p_3@@@contig_60046_polypolish	100	4.18e-131	363
cpsnj01@@@aac6p_3@@@contig_56694_polypolish	snj20@@@aac6p_3@@@contig_78801_polypolish	100	1.05e-140	389
cpsnj01@@@aac6p_3@@@contig_26494_polypolish	cpsnj03@@@aac6p_3@@@contig_28864_polypolish	98.9	4.03e-129	358
cpsnj01@@@aac6p_3@@@contig_41552_polypolish	cpsnj01@@@aac6p_3@@@contig_41552_polypolish	100	4.79e-156	428
cpsnj01@@@aac6p_3@@@contig_8448_polypolish	cpsnj01@@@aac6p_3@@@contig_8448_polypolish	100	2.14e-142	392
cpsnj01@@@aac6p_3@@@contig_64311_polypolish	cpsnj01@@@aac6p_3@@@contig_64311_polypolish	100	1.96e-146	403
cpsnj01@@@aac6p_3@@@contig_24249_polypolish	cpsnj01@@@aac6p_3@@@contig_24249_polypolish	100	9.80e-138	380
cpsnj01@@@aac6p_3@@@contig_11500_polypolish	cpsnj01@@@aac6p_3@@@contig_11500_polypolish	100	7.54e-133	367
cpsnj01@@@aac6p_3@@@contig_24502_polypolish	cpsnj01@@@aac6p_3@@@contig_24502_polypolish	100	1.01e-144	399
cpsnj01@@@aac6p_3@@@contig_55682_polypolish	cpsnj01@@@aac6p_3@@@contig_55682_polypolish	100	6.72e-166	455
cpsnj01@@@aph2b@@@contig_57926_polypolish	cpsnj01@@@aph2b@@@contig_57926_polypolish	100	3.69e-221	600
cpsnj01@@@aph2b@@@contig_3686_polypolish	cpsnj01@@@aph2b@@@contig_3686_polypolish	100	1.69e-222	604
cpsnj01@@@aph2b@@@contig_62633_polypolish	cpsnj01@@@aph2b@@@contig_62633_polypolish	100	5.04e-222	603
cpsnj01@@@aph2b@@@contig_19119_polypolish	cpsnj01@@@aph2b@@@contig_19119_polypolish	100	3.81e-218	593
cpsnj01@@@aph2b@@@contig_40126_polypolish	cpsnj01@@@aph2b@@@contig_40126_polypolish	100	2.02e-240	650
cpsnj01@@@aph3p@@@contig_1600_polypolish	cpsnj01@@@aph3p@@@contig_1600_polypolish	100	1.92e-186	509
cpsnj01@@@aph3p@@@contig_57486_polypolish	cpsnj01@@@aph3p@@@contig_57486_polypolish	100	4.11e-213	580
cpsnj01@@@aph3p@@@contig_13095_polypolish	cpsnj01@@@aph3p@@@contig_13095_polypolish	100	8.20e-196	534
cpsnj01@@@aph3p@@@contig_56761_polypolish	cpsnj01@@@aph3p@@@contig_56761_polypolish	100	1.30e-192	526
cpsnj01@@@aph3p@@@contig_28637_polypolish	cpsnj01@@@aph3p@@@contig_28637_polypolish	100	1.87e-201	548
cpsnj01@@@aph3p@@@contig_53167_polypolish	snj10@@@aph3p@@@contig_15006_polypolish	98.9	8.13e-195	533
cpsnj01@@@aph3p@@@contig_36861_polypolish	cpsnj01@@@aph3p@@@contig_36861_polypolish	100	2.26e-194	530
cpsnj01@@@aph6p@@@contig_4199_polypolish	cpsnj20@@@aph6p@@@contig_28908_polypolish	96.2	2.80e-208	568
cpsnj01@@@aph6p@@@contig_56078_polypolish	cpsnj01@@@aph6p@@@contig_56078_polypolish	100	3.90e-198	540
cpsnj01@@@aph6p@@@contig_27663_polypolish	cpsnj01@@@aph6p@@@contig_27663_polypolish	100	4.06e-198	540
cpsnj01@@@aph6p@@@contig_21518_polypolish	snj20@@@aph6p@@@contig_20017_polypolish	98.5	1.23e-187	514
cpsnj01@@@aph6p@@@contig_45573_polypolish	cpsnj01@@@aph6p@@@contig_45573_polypolish	100	3.23e-242	657
cpsnj01@@@aph6p@@@contig_12800_polypolish	cpsnj01@@@aph6p@@@contig_12800_polypolish	100	2.25e-234	635
cpsnj01@@@aph6p@@@contig_63611_polypolish	cpsnj01@@@aph6p@@@contig_63611_polypolish	100	1.96e-217	592
cpsnj01@@@aph6p@@@contig_6785_polypolish	cpsnj01@@@aph6p@@@contig_6785_polypolish	100	8.82e-236	640
cpsnj01@@@aph6p@@@contig_8324_polypolish	cpsnj01@@@aph6p@@@contig_8324_polypolish	100	6.98e-234	634
cpsnj01@@@aph6p@@@contig_31325_polypolish	cpsnj01@@@aph6p@@@contig_31325_polypolish	100	3.35e-240	650
cpsnj01@@@aph6p@@@contig_59295_polypolish	cpsnj01@@@aph6p@@@contig_59295_polypolish	100	1.75e-216	588
cpsnj01@@@aph6p@@@contig_14440_polypolish	cpsnj01@@@aph6p@@@contig_14440_polypolish	100	8.63e-214	581
cpsnj01@@@aph6p@@@contig_9451_polypolish	cpsnj01@@@aph6p@@@contig_9451_polypolish	100	1.73e-205	559
cpsnj01@@@aph6p@@@contig_66807_polypolish	cpsnj01@@@aph6p@@@contig_66807_polypolish	100	1.71e-190	520
cpsnj01@@@aph6p@@@contig_20474_polypolish	cpsnj01@@@aph6p@@@contig_20474_polypolish	100	3.69e-223	606
cpsnj01@@@aph6p@@@contig_19899_polypolish	cpsnj01@@@aph6p@@@contig_19899_polypolish	100	6.92e-227	615
cpsnj01@@@aph6p@@@contig_73289_polypolish	cpsnj01@@@aph6p@@@contig_73289_polypolish	100	1.05e-209	570
cpsnj01@@@aph6p@@@contig_76812_polypolish	cpsnj01@@@aph6p@@@contig_76812_polypolish	100	6.81e-207	562
cpsnj01@@@aph6p@@@contig_69542_polypolish	cpsnj01@@@aph6p@@@contig_69542_polypolish	100	3.39e-248	672
cpsnj01@@@aph6p@@@contig_34682_polypolish	cpsnj01@@@aph6p@@@contig_34682_polypolish	100	1.11e-186	510
cpsnj01@@@aph6p@@@contig_15314_polypolish	cpsnj01@@@aph6p@@@contig_15314_polypolish	100	6.24e-201	548
cpsnj01@@@aph6p@@@contig_29549_polypolish	cpsnj01@@@aph6p@@@contig_29549_polypolish	100	1.09e-209	570
cpsnj01@@@aph6p@@@contig_40850_polypolish	snj20@@@aph6p@@@contig_65050_polypolish	97.4	1.65e-184	506
cpsnj01@@@aph6p@@@contig_10616_polypolish	cpsnj01@@@aph6p@@@contig_10616_polypolish	100	2.30e-217	590
cpsnj01@@@aph6p@@@contig_4847_polypolish	cpsnj01@@@aph6p@@@contig_4847_polypolish	100	1.75e-216	588
cpsnj01@@@aph6p@@@contig_78419_polypolish	cpsnj01@@@aph6p@@@contig_78419_polypolish	100	1.48e-199	543
cpsnj01@@@aph6p@@@contig_15064_polypolish	cpsnj01@@@aph6p@@@contig_15064_polypolish	100	1.02e-228	620
cpsnj01@@@aph6p@@@contig_49951_polypolish	cpsnj01@@@aph6p@@@contig_49951_polypolish	100	6.40e-227	615
cpsnj01@@@aph6p@@@contig_21472_polypolish	cpsnj01@@@aph6p@@@contig_21472_polypolish	100	2.65e-195	532
cpsnj01@@@aph6p@@@contig_35676_polypolish	cpsnj01@@@aph6p@@@contig_35676_polypolish	100	3.92e-203	553
cpsnj01@@@aph6p@@@contig_10556_polypolish	cpsnj01@@@aph6p@@@contig_10556_polypolish	100	6.95e-230	623
cpsnj01@@@aph6p@@@contig_60221_polypolish	cpsnj01@@@aph6p@@@contig_60221_polypolish	100	1.06e-220	599
cpsnj01@@@class_a@@@contig_5839_polypolish	cpsnj01@@@class_a@@@contig_5839_polypolish	100	6.56e-216	588
cpsnj01@@@class_a@@@contig_14026_polypolish	cpsnj01@@@class_a@@@contig_14026_polypolish	100	1.17e-214	585
cpsnj01@@@class_a@@@contig_11430_polypolish	cpsnj01@@@class_a@@@contig_11430_polypolish	100	1.02e-225	614
cpsnj01@@@class_a@@@contig_1194_polypolish	cpsnj02@@@class_a@@@contig_22785_polypolish	99.6	1.46e-188	518
cpsnj01@@@class_a@@@contig_7292_polypolish	cpsnj01@@@class_a@@@contig_7292_polypolish	100	1.04e-208	569
cpsnj01@@@class_a@@@contig_41324_polypolish	cpsnj01@@@class_a@@@contig_41324_polypolish	100	1.35e-201	550
cpsnj01@@@class_a@@@contig_32466_polypolish	cpsnj01@@@class_a@@@contig_32466_polypolish	100	4.22e-203	554
cpsnj01@@@class_a@@@contig_78433_polypolish	cpsnj01@@@class_a@@@contig_78433_polypolish	100	5.74e-199	543
cpsnj01@@@class_a@@@contig_15985_polypolish	snj11@@@class_a@@@contig_16643_polypolish	96.6	1.40e-196	541
cpsnj01@@@class_a@@@contig_31503_polypolish	cpsnj01@@@class_a@@@contig_77268_polypolish	95.0	1.11e-202	554
cpsnj01@@@class_a@@@contig_6454_polypolish	cpsnj01@@@class_a@@@contig_6454_polypolish	100	2.26e-202	552
cpsnj01@@@class_a@@@contig_77268_polypolish	cpsnj01@@@class_a@@@contig_77268_polypolish	100	3.65e-215	585
cpsnj01@@@class_a@@@contig_77149_polypolish	cpsnj01@@@class_a@@@contig_77149_polypolish	100	7.50e-199	543
cpsnj01@@@class_a@@@contig_56810_polypolish	cpsnj01@@@class_a@@@contig_56810_polypolish	100	1.85e-202	553
cpsnj01@@@class_a@@@contig_76572_polypolish	cpsnj01@@@class_a@@@contig_76572_polypolish	100	2.85e-201	549
cpsnj01@@@class_a@@@contig_76445_polypolish	cpsnj01@@@class_a@@@contig_76445_polypolish	100	2.20e-221	603
cpsnj01@@@class_a@@@contig_55002_polypolish	cpsnj01@@@class_a@@@contig_55002_polypolish	100	1.92e-201	550
cpsnj01@@@class_a@@@contig_11509_polypolish	cpsnj01@@@class_a@@@contig_11509_polypolish	100	2.43e-203	555
cpsnj01@@@class_a@@@contig_8849_polypolish	cpsnj01@@@class_a@@@contig_8849_polypolish	100	1.66e-210	573
cpsnj01@@@class_a@@@contig_55381_polypolish	snj19@@@class_a@@@contig_43642_polypolish	99.3	3.61e-197	540
cpsnj01@@@class_a@@@contig_51892_polypolish	snj08@@@class_a@@@contig_1470_polypolish	98.3	4.19e-198	542
cpsnj01@@@class_a@@@contig_1447_polypolish	cpsnj04@@@class_a@@@contig_40679_polypolish	96.2	4.49e-194	531
cpsnj01@@@class_a@@@contig_13958_polypolish	cpsnj01@@@class_a@@@contig_13958_polypolish	100	2.87e-205	559
