cpsnj01@@@aac3_1@@@contig_57364_polypolish	contig_57364_polypolish	100.000	462	0	0	1	462	24195	23734	0.0	854
cpsnj01@@@aac3_1@@@contig_62648_polypolish	contig_62648_polypolish	100.000	486	0	0	1	486	39800	40285	0.0	898
cpsnj01@@@aac3_1@@@contig_9464_polypolish	contig_9464_polypolish	100.000	456	0	0	1	456	26277	26732	0.0	843
cpsnj01@@@aac3_1@@@contig_9464_polypolish	contig_32730_polypolish	99.561	456	2	0	1	456	108739	108284	0.0	832
cpsnj01@@@aac3_1@@@contig_9464_polypolish	contig_66424_polypolish	98.026	456	9	0	1	456	11097	11552	0.0	793
cpsnj01@@@aac3_1@@@contig_32730_polypolish	contig_32730_polypolish	100.000	456	0	0	1	456	108739	108284	0.0	843
cpsnj01@@@aac3_1@@@contig_32730_polypolish	contig_9464_polypolish	99.561	456	2	0	1	456	26277	26732	0.0	832
cpsnj01@@@aac3_1@@@contig_32730_polypolish	contig_66424_polypolish	98.465	456	7	0	1	456	11097	11552	0.0	804
cpsnj01@@@aac3_1@@@contig_4616_polypolish	contig_4616_polypolish	100.000	471	0	0	1	471	62650	62180	0.0	870
cpsnj01@@@aac3_1@@@contig_51114_polypolish	contig_51114_polypolish	100.000	462	0	0	1	462	61194	61655	0.0	854
cpsnj01@@@aac3_1@@@contig_15644_polypolish	contig_15644_polypolish	100.000	486	0	0	1	486	68402	67917	0.0	898
cpsnj01@@@aac3_1@@@contig_77459_polypolish	contig_77459_polypolish	100.000	471	0	0	1	471	103478	103008	0.0	870
cpsnj01@@@aac3_1@@@contig_40944_polypolish	contig_40944_polypolish	100.000	414	0	0	1	414	107456	107869	0.0	765
cpsnj01@@@aac3_1@@@contig_715_polypolish	contig_715_polypolish	100.000	450	0	0	1	450	27847	28296	0.0	832
cpsnj01@@@aac3_1@@@contig_6416_polypolish	contig_6416_polypolish	100.000	462	0	0	1	462	63499	63960	0.0	854
cpsnj01@@@aac3_1@@@contig_11957_polypolish	contig_11957_polypolish	100.000	462	0	0	1	462	10550	11011	0.0	854
cpsnj01@@@aac3_1@@@contig_9578_polypolish	contig_9578_polypolish	100.000	447	0	0	1	447	175326	175772	0.0	826
cpsnj01@@@aac3_1@@@contig_73311_polypolish	contig_73311_polypolish	100.000	444	0	0	1	444	18914	19357	0.0	821
cpsnj01@@@aac3_1@@@contig_14562_polypolish	contig_14562_polypolish	100.000	456	0	0	1	456	6629	7084	0.0	843
cpsnj01@@@aac3_1@@@contig_18_polypolish	contig_18_polypolish	100.000	471	0	0	1	471	172036	171566	0.0	870
cpsnj01@@@aac3_1@@@contig_63662_polypolish	contig_63662_polypolish	100.000	444	0	0	1	444	75517	75074	0.0	821
cpsnj01@@@aac3_1@@@contig_4061_polypolish	contig_4061_polypolish	100.000	456	0	0	1	456	38876	38421	0.0	843
cpsnj01@@@aac3_2@@@contig_78082_polypolish	contig_78082_polypolish	100.000	828	0	0	1	828	131836	132663	0.0	1530
cpsnj01@@@aac3_2@@@contig_38258_polypolish	contig_38258_polypolish	100.000	855	0	0	1	855	117413	118267	0.0	1580
cpsnj01@@@aac3_2@@@contig_23203_polypolish	contig_23203_polypolish	100.000	822	0	0	1	822	33073	32252	0.0	1519
cpsnj01@@@aac3_2@@@contig_3036_polypolish	contig_3036_polypolish	100.000	828	0	0	1	828	112689	111862	0.0	1530
cpsnj01@@@aac3_2@@@contig_6018_polypolish	contig_6018_polypolish	100.000	819	0	0	1	819	28588	27770	0.0	1513
cpsnj01@@@aac3_2@@@contig_36149_polypolish	contig_36149_polypolish	100.000	831	0	0	1	831	18174	19004	0.0	1535
cpsnj01@@@aac3_2@@@contig_26447_polypolish	contig_26447_polypolish	100.000	825	0	0	1	825	237493	236669	0.0	1524
cpsnj01@@@aac3_2@@@contig_57084_polypolish	contig_57084_polypolish	100.000	825	0	0	1	825	15369	16193	0.0	1524
cpsnj01@@@aac3_2@@@contig_39763_polypolish	contig_39763_polypolish	100.000	843	0	0	1	843	1482	2324	0.0	1557
cpsnj01@@@aac3_2@@@contig_16621_polypolish	contig_16621_polypolish	100.000	819	0	0	1	819	21956	21138	0.0	1513
cpsnj01@@@aac3_2@@@contig_79946_polypolish	contig_79946_polypolish	100.000	807	0	0	1	807	39207	38401	0.0	1491
cpsnj01@@@aac3_2@@@contig_4371_polypolish	contig_4371_polypolish	100.000	792	0	0	1	792	6508	5717	0.0	1463
cpsnj01@@@aac3_2@@@contig_14950_polypolish	contig_14950_polypolish	100.000	825	0	0	1	825	15673	16497	0.0	1524
cpsnj01@@@aac3_2@@@contig_63919_polypolish	contig_63919_polypolish	100.000	810	0	0	1	810	35874	35065	0.0	1496
cpsnj01@@@aac3_2@@@contig_18225_polypolish	contig_18225_polypolish	100.000	903	0	0	1	903	204438	203536	0.0	1668
cpsnj01@@@aac3_2@@@contig_57939_polypolish	contig_57939_polypolish	100.000	825	0	0	1	825	44317	45141	0.0	1524
cpsnj01@@@aac3_2@@@contig_31307_polypolish	contig_31307_polypolish	100.000	828	0	0	1	828	33840	34667	0.0	1530
cpsnj01@@@aac3_2@@@contig_5126_polypolish	contig_5126_polypolish	100.000	801	0	0	1	801	105212	104412	0.0	1480
cpsnj01@@@aac3_2@@@contig_918_polypolish	contig_918_polypolish	100.000	801	0	0	1	801	35858	36658	0.0	1480
cpsnj01@@@aac3_2@@@contig_72960_polypolish	contig_72960_polypolish	100.000	831	0	0	1	831	39249	38419	0.0	1535
cpsnj01@@@aac3_2@@@contig_77372_polypolish	contig_77372_polypolish	100.000	876	0	0	1	876	51245	50370	0.0	1618
cpsnj01@@@aac3_2@@@contig_80063_polypolish	contig_80063_polypolish	100.000	870	0	0	1	870	53742	52873	0.0	1607
cpsnj01@@@aac3_2@@@contig_38914_polypolish	contig_38914_polypolish	100.000	813	0	0	1	813	525427	524615	0.0	1502
cpsnj01@@@aac3_2@@@contig_70360_polypolish	contig_70360_polypolish	100.000	783	0	0	1	783	61573	62355	0.0	1447
cpsnj01@@@aac3_2@@@contig_79471_polypolish	contig_79471_polypolish	100.000	897	0	0	1	897	10762	9866	0.0	1657
cpsnj01@@@aac3_2@@@contig_1385_polypolish	contig_1385_polypolish	100.000	807	0	0	1	807	87631	86825	0.0	1491
cpsnj01@@@aac3_2@@@contig_597_polypolish	contig_597_polypolish	100.000	825	0	0	1	825	54359	53535	0.0	1524
cpsnj01@@@aac3_2@@@contig_597_polypolish	contig_24824_polypolish	100.000	28	0	0	434	461	19942	19915	3.16e-04	52.8
cpsnj01@@@aac3_2@@@contig_28727_polypolish	contig_28727_polypolish	100.000	849	0	0	1	849	47552	46704	0.0	1568
cpsnj01@@@aac3_2@@@contig_12489_polypolish	contig_12489_polypolish	100.000	801	0	0	1	801	120399	119599	0.0	1480
cpsnj01@@@aac3_2@@@contig_42034_polypolish	contig_42034_polypolish	100.000	795	0	0	1	795	9639	8845	0.0	1469
cpsnj01@@@aac3_2@@@contig_27734_polypolish	contig_27734_polypolish	100.000	810	0	0	1	810	114653	115462	0.0	1496
cpsnj01@@@aac3_2@@@contig_7924_polypolish	contig_7924_polypolish	100.000	834	0	0	1	834	74440	73607	0.0	1541
cpsnj01@@@aac3_2@@@contig_14953_polypolish	contig_14953_polypolish	100.000	798	0	0	1	798	37978	37181	0.0	1474
cpsnj01@@@aac3_2@@@contig_13179_polypolish	contig_13179_polypolish	100.000	822	0	0	1	822	133	954	0.0	1519
cpsnj01@@@aac3_2@@@contig_62359_polypolish	contig_62359_polypolish	100.000	801	0	0	1	801	102088	102888	0.0	1480
cpsnj01@@@aac6p_1@@@contig_1826_polypolish	contig_1826_polypolish	100.000	546	0	0	1	546	4917	5462	0.0	1009
cpsnj01@@@aac6p_1@@@contig_1343_polypolish	contig_1343_polypolish	100.000	522	0	0	1	522	22951	22430	0.0	965
cpsnj01@@@aac6p_1@@@contig_73938_polypolish	contig_73938_polypolish	100.000	576	0	0	1	576	2517	3092	0.0	1064
cpsnj01@@@aac6p_1@@@contig_8443_polypolish	contig_8443_polypolish	100.000	606	0	0	1	606	15277	15882	0.0	1120
cpsnj01@@@aac6p_1@@@contig_6321_polypolish	contig_6321_polypolish	100.000	498	0	0	1	498	73811	73314	0.0	920
cpsnj01@@@aac6p_1@@@contig_34327_polypolish	contig_34327_polypolish	100.000	528	0	0	1	528	44747	44220	0.0	976
cpsnj01@@@aac6p_1@@@contig_64711_polypolish	contig_64711_polypolish	100.000	522	0	0	1	522	35649	35128	0.0	965
cpsnj01@@@aac6p_1@@@contig_65878_polypolish	contig_65878_polypolish	100.000	534	0	0	1	534	6116	5583	0.0	987
cpsnj01@@@aac6p_1@@@contig_54647_polypolish	contig_54647_polypolish	100.000	495	0	0	1	495	57749	57255	0.0	915
cpsnj01@@@aac6p_1@@@contig_1344_polypolish	contig_1344_polypolish	100.000	498	0	0	1	498	108219	107722	0.0	920
cpsnj01@@@aac6p_1@@@contig_12040_polypolish	contig_12040_polypolish	100.000	528	0	0	1	528	39954	39427	0.0	976
cpsnj01@@@aac6p_2@@@contig_79668_polypolish	contig_79668_polypolish	100.000	456	0	0	1	456	121001	121456	0.0	843
cpsnj01@@@aac6p_2@@@contig_2810_polypolish	contig_2810_polypolish	100.000	495	0	0	1	495	43314	42820	0.0	915
cpsnj01@@@aac6p_2@@@contig_57791_polypolish	contig_57791_polypolish	100.000	459	0	0	1	459	20513	20971	0.0	848
cpsnj01@@@aac6p_2@@@contig_77297_polypolish	contig_77297_polypolish	100.000	444	0	0	1	444	4929	4486	0.0	821
cpsnj01@@@aac6p_2@@@contig_1519_polypolish	contig_1519_polypolish	100.000	456	0	0	1	456	82257	81802	0.0	843
cpsnj01@@@aac6p_2@@@contig_8929_polypolish	contig_8929_polypolish	100.000	444	0	0	1	444	9104	9547	0.0	821
cpsnj01@@@aac6p_2@@@contig_65076_polypolish	contig_65076_polypolish	100.000	447	0	0	1	447	22800	23246	0.0	826
cpsnj01@@@aac6p_2@@@contig_14563_polypolish	contig_14563_polypolish	100.000	453	0	0	1	453	17810	18262	0.0	837
cpsnj01@@@aac6p_2@@@contig_45786_polypolish	contig_45786_polypolish	100.000	450	0	0	1	450	24384	24833	0.0	832
cpsnj01@@@aac6p_2@@@contig_3842_polypolish	contig_3842_polypolish	100.000	459	0	0	1	459	268064	267606	0.0	848
cpsnj01@@@aac6p_2@@@contig_74318_polypolish	contig_74318_polypolish	100.000	459	0	0	1	459	31340	31798	0.0	848
cpsnj01@@@aac6p_2@@@contig_53482_polypolish	contig_53482_polypolish	100.000	459	0	0	1	459	13350	13808	0.0	848
cpsnj01@@@aac6p_2@@@contig_4133_polypolish	contig_4133_polypolish	100.000	456	0	0	1	456	524119	524574	0.0	843
cpsnj01@@@aac6p_2@@@contig_57245_polypolish	contig_57245_polypolish	100.000	474	0	0	1	474	7494	7021	0.0	876
cpsnj01@@@aac6p_2@@@contig_79479_polypolish	contig_79479_polypolish	100.000	444	0	0	1	444	42760	42317	0.0	821
cpsnj01@@@aac6p_2@@@contig_2015_polypolish	contig_2015_polypolish	100.000	534	0	0	1	534	60097	60630	0.0	987
cpsnj01@@@aac6p_2@@@contig_47382_polypolish	contig_47382_polypolish	100.000	453	0	0	1	453	8097	7645	0.0	837
cpsnj01@@@aac6p_2@@@contig_65795_polypolish	contig_65795_polypolish	100.000	489	0	0	1	489	62495	62983	0.0	904
cpsnj01@@@aac6p_2@@@contig_44497_polypolish	contig_44497_polypolish	100.000	405	0	0	1	405	1723	1319	0.0	749
cpsnj01@@@aac6p_2@@@contig_6089_polypolish	contig_6089_polypolish	100.000	453	0	0	1	453	88432	88884	0.0	837
cpsnj01@@@aac6p_2@@@contig_10267_polypolish	contig_10267_polypolish	100.000	456	0	0	1	456	154298	153843	0.0	843
cpsnj01@@@aac6p_2@@@contig_10267_polypolish_2	contig_10267_polypolish	100.000	456	0	0	1	456	23002	23457	0.0	843
cpsnj01@@@aac6p_2@@@contig_76859_polypolish	contig_76859_polypolish	100.000	447	0	0	1	447	47474	47920	0.0	826
cpsnj01@@@aac6p_2@@@contig_72376_polypolish	contig_72376_polypolish	100.000	456	0	0	1	456	12195	11740	0.0	843
cpsnj01@@@aac6p_2@@@contig_55341_polypolish	contig_55341_polypolish	100.000	459	0	0	1	459	17258	17716	0.0	848
cpsnj01@@@aac6p_3@@@contig_45163_polypolish	contig_45163_polypolish	100.000	549	0	0	1	549	9476	10024	0.0	1014
cpsnj01@@@aac6p_3@@@contig_560_polypolish	contig_560_polypolish	100.000	540	0	0	1	540	37229	36690	0.0	998
cpsnj01@@@aac6p_3@@@contig_10486_polypolish	contig_10486_polypolish	100.000	540	0	0	1	540	90646	90107	0.0	998
cpsnj01@@@aac6p_3@@@contig_19281_polypolish	contig_19281_polypolish	100.000	546	0	0	1	546	215622	216167	0.0	1009
cpsnj01@@@aac6p_3@@@contig_74375_polypolish	contig_74375_polypolish	100.000	588	0	0	1	588	26666	27253	0.0	1086
cpsnj01@@@aac6p_3@@@contig_18225_polypolish	contig_18225_polypolish	100.000	546	0	0	1	546	55291	55836	0.0	1009
cpsnj01@@@aac6p_3@@@contig_58132_polypolish	contig_58132_polypolish	100.000	579	0	0	1	579	32257	31679	0.0	1070
cpsnj01@@@aac6p_3@@@contig_60046_polypolish	contig_60046_polypolish	100.000	546	0	0	1	546	57342	57887	0.0	1009
cpsnj01@@@aac6p_3@@@contig_56694_polypolish	contig_56694_polypolish	100.000	582	0	0	1	582	66208	66789	0.0	1075
cpsnj01@@@aac6p_3@@@contig_26494_polypolish	contig_26494_polypolish	100.000	546	0	0	1	546	39430	39975	0.0	1009
cpsnj01@@@aac6p_3@@@contig_41552_polypolish	contig_41552_polypolish	100.000	621	0	0	1	621	73352	73972	0.0	1147
cpsnj01@@@aac6p_3@@@contig_8448_polypolish	contig_8448_polypolish	100.000	573	0	0	1	573	27165	27737	0.0	1059
cpsnj01@@@aac6p_3@@@contig_64311_polypolish	contig_64311_polypolish	100.000	594	0	0	1	594	91319	90726	0.0	1098
cpsnj01@@@aac6p_3@@@contig_24249_polypolish	contig_24249_polypolish	100.000	567	0	0	1	567	96203	95637	0.0	1048
cpsnj01@@@aac6p_3@@@contig_11500_polypolish	contig_11500_polypolish	100.000	540	0	0	1	540	115055	115594	0.0	998
cpsnj01@@@aac6p_3@@@contig_24502_polypolish	contig_24502_polypolish	100.000	597	0	0	1	597	84258	83662	0.0	1103
cpsnj01@@@aac6p_3@@@contig_55682_polypolish	contig_55682_polypolish	100.000	681	0	0	1	681	14969	15649	0.0	1258
cpsnj01@@@aph2b@@@contig_57926_polypolish	contig_57926_polypolish	100.000	879	0	0	1	879	22098	22976	0.0	1624
cpsnj01@@@aph2b@@@contig_3686_polypolish	contig_3686_polypolish	100.000	909	0	0	1	909	42587	41679	0.0	1679
cpsnj01@@@aph2b@@@contig_62633_polypolish	contig_62633_polypolish	100.000	897	0	0	1	897	83401	82505	0.0	1657
cpsnj01@@@aph2b@@@contig_19119_polypolish	contig_19119_polypolish	100.000	903	0	0	1	903	876277	877179	0.0	1668
cpsnj01@@@aph2b@@@contig_40126_polypolish	contig_40126_polypolish	100.000	942	0	0	1	942	153763	152822	0.0	1740
cpsnj01@@@aph3p@@@contig_1600_polypolish	contig_1600_polypolish	100.000	780	0	0	1	780	179593	178814	0.0	1441
cpsnj01@@@aph3p@@@contig_57486_polypolish	contig_57486_polypolish	100.000	876	0	0	1	876	468202	467327	0.0	1618
cpsnj01@@@aph3p@@@contig_57486_polypolish	contig_79942_polypolish	100.000	28	0	0	848	875	96441	96414	3.36e-04	52.8
cpsnj01@@@aph3p@@@contig_13095_polypolish	contig_13095_polypolish	100.000	801	0	0	1	801	50454	49654	0.0	1480
cpsnj01@@@aph3p@@@contig_56761_polypolish	contig_56761_polypolish	100.000	801	0	0	1	801	53729	52929	0.0	1480
cpsnj01@@@aph3p@@@contig_28637_polypolish	contig_28637_polypolish	100.000	801	0	0	1	801	92117	92917	0.0	1480
cpsnj01@@@aph3p@@@contig_53167_polypolish	contig_53167_polypolish	100.000	825	0	0	1	825	14570	13746	0.0	1524
cpsnj01@@@aph3p@@@contig_36861_polypolish	contig_36861_polypolish	100.000	780	0	0	1	780	5349	4570	0.0	1441
cpsnj01@@@aph6p@@@contig_4199_polypolish	contig_4199_polypolish	100.000	882	0	0	1	882	104688	105569	0.0	1629
cpsnj01@@@aph6p@@@contig_56078_polypolish	contig_56078_polypolish	100.000	825	0	0	1	825	6710	7534	0.0	1524
cpsnj01@@@aph6p@@@contig_27663_polypolish	contig_27663_polypolish	100.000	813	0	0	1	813	13242	14054	0.0	1502
cpsnj01@@@aph6p@@@contig_21518_polypolish	contig_21518_polypolish	100.000	804	0	0	1	804	22930	23733	0.0	1485
cpsnj01@@@aph6p@@@contig_45573_polypolish	contig_45573_polypolish	100.000	999	0	0	1	999	6819	5821	0.0	1845
cpsnj01@@@aph6p@@@contig_12800_polypolish	contig_12800_polypolish	100.000	924	0	0	1	924	242075	241152	0.0	1707
cpsnj01@@@aph6p@@@contig_63611_polypolish	contig_63611_polypolish	100.000	912	0	0	1	912	25129	24218	0.0	1685
cpsnj01@@@aph6p@@@contig_6785_polypolish	contig_6785_polypolish	100.000	1002	0	0	1	1002	12379	13380	0.0	1851
cpsnj01@@@aph6p@@@contig_8324_polypolish	contig_8324_polypolish	100.000	954	0	0	1	954	273166	274119	0.0	1762
cpsnj01@@@aph6p@@@contig_31325_polypolish	contig_31325_polypolish	100.000	948	0	0	1	948	38893	39840	0.0	1751
cpsnj01@@@aph6p@@@contig_59295_polypolish	contig_59295_polypolish	100.000	861	0	0	1	861	24485	25345	0.0	1591
cpsnj01@@@aph6p@@@contig_14440_polypolish	contig_14440_polypolish	100.000	870	0	0	1	870	4979	4110	0.0	1607
cpsnj01@@@aph6p@@@contig_14440_polypolish	contig_60525_polypolish	100.000	28	0	0	175	202	604	577	3.33e-04	52.8
cpsnj01@@@aph6p@@@contig_9451_polypolish	contig_9451_polypolish	100.000	822	0	0	1	822	96880	97701	0.0	1519
cpsnj01@@@aph6p@@@contig_66807_polypolish	contig_66807_polypolish	100.000	786	0	0	1	786	32155	31370	0.0	1452
cpsnj01@@@aph6p@@@contig_20474_polypolish	contig_20474_polypolish	100.000	918	0	0	1	918	37243	36326	0.0	1696
cpsnj01@@@aph6p@@@contig_19899_polypolish	contig_19899_polypolish	100.000	912	0	0	1	912	31452	32363	0.0	1685
cpsnj01@@@aph6p@@@contig_73289_polypolish	contig_73289_polypolish	100.000	840	0	0	1	840	34003	33164	0.0	1552
cpsnj01@@@aph6p@@@contig_76812_polypolish	contig_76812_polypolish	100.000	819	0	0	1	819	55228	54410	0.0	1513
cpsnj01@@@aph6p@@@contig_69542_polypolish	contig_69542_polypolish	100.000	1023	0	0	1	1023	52218	51196	0.0	1890
cpsnj01@@@aph6p@@@contig_34682_polypolish	contig_34682_polypolish	100.000	786	0	0	1	786	1847	1062	0.0	1452
cpsnj01@@@aph6p@@@contig_15314_polypolish	contig_15314_polypolish	100.000	834	0	0	1	834	3834	4667	0.0	1541
cpsnj01@@@aph6p@@@contig_29549_polypolish	contig_29549_polypolish	100.000	828	0	0	1	828	16701	17528	0.0	1530
cpsnj01@@@aph6p@@@contig_40850_polypolish	contig_40850_polypolish	100.000	801	0	0	1	801	92705	93505	0.0	1480
cpsnj01@@@aph6p@@@contig_10616_polypolish	contig_10616_polypolish	100.000	864	0	0	1	864	70690	71553	0.0	1596
cpsnj01@@@aph6p@@@contig_4847_polypolish	contig_4847_polypolish	100.000	861	0	0	1	861	100634	99774	0.0	1591
cpsnj01@@@aph6p@@@contig_78419_polypolish	contig_78419_polypolish	100.000	807	0	0	1	807	60689	61495	0.0	1491
cpsnj01@@@aph6p@@@contig_15064_polypolish	contig_15064_polypolish	100.000	912	0	0	1	912	160780	161691	0.0	1685
cpsnj01@@@aph6p@@@contig_15064_polypolish	contig_52075_polypolish	100.000	29	0	0	359	387	13170	13142	9.73e-05	54.7
cpsnj01@@@aph6p@@@contig_49951_polypolish	contig_49951_polypolish	100.000	909	0	0	1	909	62163	61255	0.0	1679
cpsnj01@@@aph6p@@@contig_21472_polypolish	contig_21472_polypolish	100.000	792	0	0	1	792	7614	6823	0.0	1463
cpsnj01@@@aph6p@@@contig_35676_polypolish	contig_35676_polypolish	100.000	828	0	0	1	828	197245	198072	0.0	1530
cpsnj01@@@aph6p@@@contig_10556_polypolish	contig_10556_polypolish	100.000	903	0	0	1	903	39116	38214	0.0	1668
cpsnj01@@@aph6p@@@contig_60221_polypolish	contig_60221_polypolish	100.000	879	0	0	1	879	10172	9294	0.0	1624
cpsnj01@@@class_a@@@contig_5839_polypolish	contig_5839_polypolish	100.000	912	0	0	1	912	4213	5124	0.0	1685
cpsnj01@@@class_a@@@contig_14026_polypolish	contig_14026_polypolish	100.000	915	0	0	1	915	20990	21904	0.0	1690
cpsnj01@@@class_a@@@contig_11430_polypolish	contig_11430_polypolish	100.000	975	0	0	1	975	286210	285236	0.0	1801
cpsnj01@@@class_a@@@contig_1194_polypolish	contig_1194_polypolish	100.000	810	0	0	1	810	284742	285551	0.0	1496
cpsnj01@@@class_a@@@contig_7292_polypolish	contig_7292_polypolish	100.000	888	0	0	1	888	160657	161544	0.0	1640
cpsnj01@@@class_a@@@contig_41324_polypolish	contig_41324_polypolish	100.000	870	0	0	1	870	28698	29567	0.0	1607
cpsnj01@@@class_a@@@contig_32466_polypolish	contig_32466_polypolish	100.000	858	0	0	1	858	11696	12553	0.0	1585
cpsnj01@@@class_a@@@contig_78433_polypolish	contig_78433_polypolish	100.000	846	0	0	1	846	21280	20435	0.0	1563
cpsnj01@@@class_a@@@contig_15985_polypolish	contig_15985_polypolish	100.000	894	0	0	1	894	383941	383048	0.0	1652
cpsnj01@@@class_a@@@contig_31503_polypolish	contig_31503_polypolish	100.000	894	0	0	1	894	38772	39665	0.0	1652
cpsnj01@@@class_a@@@contig_6454_polypolish	contig_6454_polypolish	100.000	855	0	0	1	855	5090	4236	0.0	1580
cpsnj01@@@class_a@@@contig_77268_polypolish	contig_77268_polypolish	100.000	897	0	0	1	897	33680	32784	0.0	1657
cpsnj01@@@class_a@@@contig_77149_polypolish	contig_77149_polypolish	100.000	870	0	0	1	870	38171	39040	0.0	1607
cpsnj01@@@class_a@@@contig_56810_polypolish	contig_56810_polypolish	100.000	888	0	0	1	888	34825	33938	0.0	1640
