cpsnj04_SemiBin_27	2	3	2
cpsnj04_SemiBin_28	1	1	1
cpsnj04_SemiBin_29	0	0	0
cpsnj04_SemiBin_2	1	1	1
cpsnj04_SemiBin_30	1	1	1
cpsnj04_SemiBin_31	1	1	1
cpsnj04_SemiBin_32	1	1	1
cpsnj04_SemiBin_33	1	1	1
cpsnj04_SemiBin_34	2	2	2
cpsnj04_SemiBin_35	1	1	1
cpsnj04_SemiBin_36	1	1	1
cpsnj04_SemiBin_371	0	0	0
cpsnj04_SemiBin_37	2	2	2
cpsnj04_SemiBin_38	2	3	2
cpsnj04_SemiBin_39	1	1	1
cpsnj04_SemiBin_3	1	1	1
cpsnj04_SemiBin_40	2	2	2
cpsnj04_SemiBin_41	1	1	1
cpsnj04_SemiBin_42	1	1	1
cpsnj04_SemiBin_439	0	0	0
cpsnj04_SemiBin_43	1	1	1
cpsnj04_SemiBin_443	0	0	0
cpsnj04_SemiBin_44	1	1	1
cpsnj04_SemiBin_45	1	1	1
cpsnj04_SemiBin_46	2	1	1
cpsnj04_SemiBin_47	0	0	0
cpsnj04_SemiBin_481	0	0	0
cpsnj04_SemiBin_48	1	1	1
cpsnj04_SemiBin_49	0	0	0
cpsnj04_SemiBin_4	1	1	1
cpsnj04_SemiBin_50	1	1	1
cpsnj04_SemiBin_51	1	1	1
cpsnj04_SemiBin_52	1	1	1
cpsnj04_SemiBin_53	0	0	0
cpsnj04_SemiBin_54	1	1	1
cpsnj04_SemiBin_55	1	1	1
cpsnj04_SemiBin_56	1	1	1
cpsnj04_SemiBin_57	1	1	1
cpsnj04_SemiBin_58	1	1	1
cpsnj04_SemiBin_59	1	1	1
cpsnj04_SemiBin_5	0	2	1
cpsnj04_SemiBin_60	1	1	1
cpsnj04_SemiBin_625	1	1	1
cpsnj04_SemiBin_62	1	1	1
cpsnj04_SemiBin_63	3	4	4
cpsnj04_SemiBin_64	1	1	1
cpsnj04_SemiBin_65	1	1	1
cpsnj04_SemiBin_66	1	1	0
cpsnj04_SemiBin_67	1	1	1
cpsnj04_SemiBin_68	1	1	1
cpsnj04_SemiBin_69	2	2	0
cpsnj04_SemiBin_6	1	1	1
cpsnj04_SemiBin_70	1	1	1
cpsnj04_SemiBin_71	0	0	0
cpsnj04_SemiBin_72	1	1	1
cpsnj04_SemiBin_73	3	3	3
cpsnj04_SemiBin_74	1	1	1
cpsnj04_SemiBin_750	1	1	1
cpsnj04_SemiBin_75	1	1	1
cpsnj04_SemiBin_76	1	1	1
cpsnj04_SemiBin_78	1	1	1
cpsnj04_SemiBin_79	0	0	0
cpsnj04_SemiBin_7	1	1	1
cpsnj04_SemiBin_80	1	1	0
cpsnj04_SemiBin_82	1	2	1
cpsnj04_SemiBin_83	1	1	1
cpsnj04_SemiBin_84	1	1	1
cpsnj04_SemiBin_87	0	0	0
cpsnj04_SemiBin_88	2	2	2
cpsnj04_SemiBin_89	0	0	0
cpsnj04_SemiBin_8	1	1	1
cpsnj04_SemiBin_91	1	1	1
cpsnj04_SemiBin_92	0	0	0
cpsnj04_SemiBin_93	1	1	1
cpsnj04_SemiBin_94	0	1	1
cpsnj04_SemiBin_953	1	1	1
cpsnj04_SemiBin_95	0	0	0
cpsnj04_SemiBin_96	2	2	2
cpsnj04_SemiBin_99	2	2	2
cpsnj04_SemiBin_9	1	1	1
cpsnj08_SemiBin_0	1	1	1
cpsnj08_SemiBin_100	1	1	1
cpsnj08_SemiBin_101	1	1	1
cpsnj08_SemiBin_102	1	1	1
cpsnj08_SemiBin_103	0	0	0
cpsnj08_SemiBin_104	0	0	1
cpsnj08_SemiBin_106	0	0	0
cpsnj08_SemiBin_10	0	0	0
cpsnj08_SemiBin_110	0	0	1
cpsnj08_SemiBin_112	0	0	0
cpsnj08_SemiBin_116	0	0	0
cpsnj08_SemiBin_117	1	1	1
cpsnj08_SemiBin_11	1	1	1
cpsnj08_SemiBin_120	1	1	1
cpsnj08_SemiBin_1239	1	1	1
cpsnj08_SemiBin_1244	1	2	2
cpsnj08_SemiBin_127	1	1	1
cpsnj08_SemiBin_12	1	1	1
cpsnj08_SemiBin_130	1	1	1
cpsnj08_SemiBin_1311	1	1	1
cpsnj08_SemiBin_131	0	0	0
cpsnj08_SemiBin_134	0	0	0
cpsnj08_SemiBin_135	1	1	1
cpsnj08_SemiBin_13	0	1	1
cpsnj08_SemiBin_144	0	0	0
cpsnj08_SemiBin_146	0	0	0
cpsnj08_SemiBin_148	2	1	1
cpsnj08_SemiBin_14	0	0	0
cpsnj08_SemiBin_152	1	1	1
cpsnj08_SemiBin_153	1	1	1
cpsnj08_SemiBin_156	1	1	1
cpsnj08_SemiBin_15	1	1	1
cpsnj08_SemiBin_168	0	0	0
cpsnj08_SemiBin_16	1	1	1
cpsnj08_SemiBin_170	0	0	0
cpsnj08_SemiBin_17	1	1	1
cpsnj08_SemiBin_18	1	1	0
cpsnj08_SemiBin_195	1	1	1
cpsnj08_SemiBin_19	0	0	0
cpsnj08_SemiBin_1	1	1	1
cpsnj08_SemiBin_20	1	1	0
cpsnj08_SemiBin_211	0	0	0
cpsnj08_SemiBin_212	1	1	1
cpsnj08_SemiBin_21	1	0	0
cpsnj08_SemiBin_229	0	0	0
cpsnj08_SemiBin_22	1	1	1
cpsnj08_SemiBin_23	1	1	1
cpsnj08_SemiBin_24	0	0	0
cpsnj08_SemiBin_25	1	1	1
cpsnj08_SemiBin_26	1	1	1
cpsnj08_SemiBin_27	1	1	1
cpsnj08_SemiBin_28	1	1	1
cpsnj08_SemiBin_29	2	2	2
cpsnj08_SemiBin_2	2	2	1
cpsnj08_SemiBin_30	1	0	0
cpsnj08_SemiBin_31	0	0	0
cpsnj08_SemiBin_32	0	0	0
cpsnj08_SemiBin_33	1	1	2
cpsnj08_SemiBin_342	1	1	1
cpsnj08_SemiBin_34	0	1	1
cpsnj08_SemiBin_35	1	1	1
cpsnj08_SemiBin_366	1	1	1
cpsnj08_SemiBin_36	0	0	0
cpsnj08_SemiBin_37	1	1	1
cpsnj08_SemiBin_38	1	1	1
cpsnj08_SemiBin_39	0	0	0
cpsnj08_SemiBin_3	1	1	1
cpsnj08_SemiBin_40	1	1	1
cpsnj08_SemiBin_41	0	0	0
cpsnj08_SemiBin_42	0	0	0
cpsnj08_SemiBin_43	1	1	1
cpsnj08_SemiBin_44	1	1	1
cpsnj08_SemiBin_45	1	1	1
cpsnj08_SemiBin_46	1	1	1
cpsnj08_SemiBin_47	1	1	1
cpsnj08_SemiBin_48	0	0	0
cpsnj08_SemiBin_49	1	1	1
cpsnj08_SemiBin_4	1	1	1
cpsnj08_SemiBin_50	0	1	1
cpsnj08_SemiBin_514	1	1	1
cpsnj08_SemiBin_51	1	1	1
cpsnj08_SemiBin_52	1	1	1
cpsnj08_SemiBin_53	1	2	2
cpsnj08_SemiBin_54	1	1	1
cpsnj08_SemiBin_561	1	1	1
cpsnj08_SemiBin_56	0	0	0
cpsnj08_SemiBin_57	1	1	1
cpsnj08_SemiBin_58	2	2	1
cpsnj08_SemiBin_59	1	1	1
cpsnj08_SemiBin_5	2	2	1
cpsnj08_SemiBin_60	2	1	1
cpsnj08_SemiBin_61	0	0	1
cpsnj08_SemiBin_62	1	1	1
cpsnj08_SemiBin_63	1	1	1
cpsnj08_SemiBin_64	0	0	0
cpsnj08_SemiBin_65	0	0	0
cpsnj08_SemiBin_67	0	0	0
cpsnj08_SemiBin_68	0	0	0
cpsnj08_SemiBin_69	1	1	1
cpsnj08_SemiBin_6	1	1	1
cpsnj08_SemiBin_70	1	1	1
cpsnj08_SemiBin_71	1	1	0
cpsnj08_SemiBin_72	0	0	0
cpsnj08_SemiBin_73	0	0	0
cpsnj08_SemiBin_74	0	0	0
cpsnj08_SemiBin_75	0	0	0
cpsnj08_SemiBin_76	1	1	1
cpsnj08_SemiBin_77	0	0	0
cpsnj08_SemiBin_78	0	0	0
cpsnj08_SemiBin_79	1	1	1
cpsnj08_SemiBin_7	0	0	0
cpsnj08_SemiBin_80	1	1	1
cpsnj08_SemiBin_81	0	0	0
cpsnj08_SemiBin_82	1	1	1
cpsnj08_SemiBin_84	0	0	0
cpsnj08_SemiBin_85	1	1	1
cpsnj08_SemiBin_89	0	0	0
cpsnj08_SemiBin_8	1	1	1
cpsnj08_SemiBin_91	0	0	0
cpsnj08_SemiBin_92	2	2	2
cpsnj08_SemiBin_93	1	1	1
cpsnj08_SemiBin_94	1	1	1
cpsnj08_SemiBin_95	0	0	0
cpsnj08_SemiBin_96	1	1	1
cpsnj08_SemiBin_97	0	0	0
cpsnj08_SemiBin_99	1	1	1
cpsnj08_SemiBin_9	1	1	1
cpsnj09_SemiBin_0	1	1	0
cpsnj09_SemiBin_100	1	1	1
cpsnj09_SemiBin_102	1	1	1
cpsnj09_SemiBin_103	2	2	1
cpsnj09_SemiBin_104	0	0	0
cpsnj09_SemiBin_105	0	0	0
cpsnj09_SemiBin_107	0	0	0
cpsnj09_SemiBin_108	0	0	0
cpsnj09_SemiBin_109	1	1	1
cpsnj09_SemiBin_10	1	1	1
cpsnj09_SemiBin_110	0	0	0
cpsnj09_SemiBin_111	1	1	1
cpsnj09_SemiBin_112	1	1	1
cpsnj09_SemiBin_113	1	1	1
cpsnj09_SemiBin_114	1	1	1
cpsnj09_SemiBin_115	0	0	0
cpsnj09_SemiBin_116	1	1	1
cpsnj09_SemiBin_117	1	1	1
cpsnj09_SemiBin_118	1	1	1
cpsnj09_SemiBin_119	1	1	1
cpsnj09_SemiBin_11	1	1	1
cpsnj09_SemiBin_120	0	0	0
cpsnj09_SemiBin_122	1	1	1
cpsnj09_SemiBin_123	1	1	0
cpsnj09_SemiBin_124	2	2	2
cpsnj09_SemiBin_125	1	1	1
cpsnj09_SemiBin_126	0	0	0
cpsnj09_SemiBin_127	1	1	0
cpsnj09_SemiBin_128	0	0	0
cpsnj09_SemiBin_129	0	0	0
cpsnj09_SemiBin_12	1	1	1
cpsnj09_SemiBin_131	0	0	0
cpsnj09_SemiBin_132	0	0	0
cpsnj09_SemiBin_133	2	2	2
cpsnj09_SemiBin_135	1	1	1
cpsnj09_SemiBin_136	1	1	1
cpsnj09_SemiBin_137	1	3	3
cpsnj09_SemiBin_138	0	0	0
cpsnj09_SemiBin_139	1	1	1
cpsnj09_SemiBin_13	1	1	1
cpsnj09_SemiBin_140	0	0	0
cpsnj09_SemiBin_141	0	0	0
cpsnj09_SemiBin_142	0	0	0
cpsnj09_SemiBin_143	0	0	0
cpsnj09_SemiBin_144	0	0	0
cpsnj09_SemiBin_147	0	0	0
cpsnj09_SemiBin_148	1	1	1
cpsnj09_SemiBin_149	1	1	1
cpsnj09_SemiBin_14	1	1	1
cpsnj09_SemiBin_150	1	1	1
cpsnj09_SemiBin_1515	1	1	1
cpsnj09_SemiBin_151	0	0	0
cpsnj09_SemiBin_158	0	0	0
cpsnj09_SemiBin_159	0	0	0
cpsnj09_SemiBin_15	1	1	0
cpsnj09_SemiBin_160	1	1	1
cpsnj09_SemiBin_161	1	1	1
cpsnj09_SemiBin_165	1	1	1
cpsnj09_SemiBin_167	1	1	1
cpsnj09_SemiBin_169	0	1	1
cpsnj09_SemiBin_16	1	1	1
cpsnj09_SemiBin_172	0	0	0
cpsnj09_SemiBin_173	0	0	0
cpsnj09_SemiBin_174	1	0	0
cpsnj09_SemiBin_17	1	1	1
cpsnj09_SemiBin_18	1	1	1
cpsnj09_SemiBin_192	2	2	2
cpsnj09_SemiBin_1949	1	1	1
cpsnj09_SemiBin_197	0	0	0
cpsnj09_SemiBin_198	0	0	0
cpsnj09_SemiBin_19	1	1	1
cpsnj09_SemiBin_1	1	1	1
cpsnj09_SemiBin_207	2	2	2
cpsnj09_SemiBin_20	1	1	1
cpsnj09_SemiBin_212	0	0	0
cpsnj09_SemiBin_216	0	1	1
cpsnj09_SemiBin_2176	0	0	0
cpsnj09_SemiBin_217	0	0	0
cpsnj09_SemiBin_21	1	1	1
cpsnj09_SemiBin_221	0	0	0
cpsnj09_SemiBin_223	1	1	1
cpsnj09_SemiBin_22	1	1	1
cpsnj09_SemiBin_23	1	1	1
cpsnj09_SemiBin_242	0	0	0
cpsnj09_SemiBin_243	1	1	1
cpsnj09_SemiBin_244	1	1	1
cpsnj09_SemiBin_246	1	1	1
cpsnj09_SemiBin_24	1	1	1
cpsnj09_SemiBin_257	1	0	0
